osm_id,NO2_ugm3,NO_ugm3,CO2_mgm3,CO_mgm3,O3_ugm3,PM25_ugm3
7415907,14.478333333333333,9.715833333333332,803.9284444444444,0.3774444444444444,44.73355555555556,6.5553333333333335
7415909,8.962,15.652,801.868,0.353,43.568,5.712
7415911,12.978,16.93,825.662,0.374,47.565,7.188
7418581,4.814,7.2707,801.6148000000001,0.377,50.955200000000005,4.5
7421646,4.001454545454545,11.549136363636363,801.2305454545454,0.38799999999999996,53.69236363636364,5.738772727272727
7422808,45.908500000000004,68.441,823.057,0.393,47.786,8.063500000000001
7422822,23.50191666666667,44.961000000000006,790.6361666666667,0.35516666666666663,60.8945,4.906
7422825,9.9352,9.40634,807.4602,0.3342,64.3176,5.7509999999999994
7422831,2.3087,10.902246666666667,785.737,0.3324,51.3439,5.697100000000001
7427820,7.3985,10.819391025641025,788.3525,0.30774999999999997,49.96,4.61025
7427834,2.912333333333333,5.257615384615384,793.7743333333333,0.32633333333333336,50.35366666666667,4.663666666666667
7427838,2.4168750000000006,3.245692307692307,789.951,0.313,55.167500000000004,4.2245
7427844,10.292375,1.6361538461538458,787.6289999999999,0.316,49.7235,4.173
7427846,16.199,0.429,819.919,0.457,48.168,8.603
7427848,15.508,9.578666666666669,816.264,0.575,46.312000000000005,5.914
7428201,1.775,18.72833333333333,813.272,0.5,44.456,5.076
7429421,12.291875,19.37725,799.6324999999999,0.3925,50.24675,7.2995
7431839,3.023803571428571,13.312704545454547,776.56375,0.2985,59.68,5.463
7431843,3.005,9.659522727272726,781.5414375,0.3064375,60.184875,5.8199375
7432252,3.9278571428571434,6.554318181818181,761.964,0.312,73.538,8.21
7432333,4.036428571428571,6.189,774.441,0.3,65.1625,3.103
7434153,4.145,5.72425,804.062,0.312,56.787,5.952
7435915,8.1745,3.505875,796.3215,0.33866666666666667,44.25266666666667,4.734166666666667
7435929,11.970333333333334,3.936612903225806,799.7196666666667,0.351,45.85166666666667,5.056666666666667
7435933,12.093,3.795838709677419,810.396,0.393,46.543,2.991
7435936,1.7405,3.619870967741935,791.9085,0.32925000000000004,51.39325,4.68675
7435940,2.9685,3.3735161290322577,810.006,0.3873333333333333,51.042,3.2913333333333337
7435945,3.892,3.2327419354838707,810.797,0.5,56.814,3.455
7438449,2.61675,2.9863870967741932,784.7573333333333,0.3245,56.75533333333333,5.405166666666666
7438452,0.645,2.564064516129032,788.821,0.3383333333333334,58.8855,5.4675
7438461,1.011,2.317709677419354,788.463,0.316,56.778,8.792
7438482,1.377,2.0713548387096776,786.0129999999999,0.324,53.776999999999994,5.689666666666667
7438486,1.743,1.825,788.135,0.387,57.109,6.056
7438490,5.1506875,1.6654,784.9543333333332,0.31616666666666665,55.01183333333333,5.8694999999999995
7438498,9.0451875,1.483,788.1300000000001,0.317,48.8035,6.3105
7654236,11.764142857142858,19.657857142857146,803.3774285714286,0.37957142857142856,50.66257142857143,5.300571428571429
7663695,6.929928571428571,9.671571428571427,800.8151428571429,0.34600000000000003,47.922714285714285,7.666285714285714
7663909,9.721,17.5494,818.7225,0.396,42.6245,9.026499999999999
7664730,19.712142857142858,9.128719047619047,830.6930000000001,0.38785714285714284,41.87214285714286,6.744999999999999
7759457,1.5738333333333332,0.9243333333333333,800.182,0.356,45.918,4.301
7759460,2.5933333333333333,1.5594999999999999,809.10575,0.376,38.9155,2.94975
7759463,4.1465,2.37125,794.2155,0.393,53.535,4.272
7849019,12.525,1.065,813.829,0.371,51.3935,7.9375
7849021,11.611,0.8624285714285715,808.6175000000001,0.3695,49.7035,7.288
7849022,12.473333333333334,1.2181428571428572,811.082,0.36933333333333335,47.14066666666667,6.169999999999999
7915306,17.298000000000002,2.0718571428571426,800.3534444444444,0.31722222222222224,47.00244444444444,5.973888888888889
7919275,12.889,2.7832857142857144,797.762,0.375,55.955,4.734
7919276,4.2981,3.3276380952380955,795.8514,0.3835,51.313300000000005,4.8131
7919278,3.263625,3.0134333333333334,775.003,0.2785,66.295,5.2735
7919282,2.2705,2.6296999999999997,795.97925,0.37075,50.942499999999995,4.64525
7919283,2.7855,2.3419,787.463,0.33399999999999996,60.357,4.26
7919284,2.1492222222222224,2.9514857142857145,798.7515555555556,0.3897777777777778,53.817,4.812555555555556
7919285,1.9625000000000001,4.081714285714286,797.1686666666666,0.3826666666666667,48.15,4.983
7919286,4.988333333333333,4.646828571428571,803.6393333333334,0.381,56.99866666666667,4.894333333333333
7919287,5.9005,5.306128571428571,800.72525,0.38675000000000004,54.51075,5.427
7963321,8.097,5.871242857142857,841.576,0.34650000000000003,61.051,7.2745
7963395,0.9577142857142856,6.1538,805.401,0.382,57.77675,11.246
7963434,1.3334285714285716,6.3421714285714295,775.647,0.303,57.4435,7.058
7963493,1.709142857142857,6.530542857142857,779.119,0.285,57.11025,2.807
7972729,2.460571428571429,6.907285714285714,785.9436666666667,0.3233333333333333,56.373,5.445666666666667
7972730,4.0868,7.1035514285714285,796.63265,0.3372,50.1292,6.00985
7972732,5.767,3.6835000000000004,800.2145,0.34450000000000003,48.475,5.2645
7972854,12.4855,2.8663,798.815,0.35250000000000004,68.26599999999999,3.6935000000000002
7976573,17.666,1.8448000000000002,777.631,0.37366666666666665,56.04466666666667,2.9326666666666665
7976575,22.617,1.0275999999999996,808.871,0.406,47.797,7.991
7976577,20.195500000000003,15.490499999999999,844.3375000000001,0.44,44.179,7.3365
7976578,20.8125,20.2505,842.0554999999999,0.443,39.420500000000004,7.7555
7976640,11.355833333333333,35.023888888888884,813.9185555555555,0.4018888888888889,86.86466666666666,8.223777777777777
7976641,2.037,66.13,852.98,0.417,56.334,7.247
7976711,6.026999999999999,43.83024999999999,796.6745,0.359,52.67,6.0855
7976712,2.77275,14.619625000000003,782.735,0.31425000000000003,53.39575,4.53725
7977023,6.103249999999999,23.560875000000003,780.325,0.2985,51.060249999999996,5.3185
7977024,3.175666666666667,23.265249999999998,797.6083333333332,0.4703333333333333,61.845666666666666,11.395333333333333
7977025,3.1566666666666663,14.077800000000002,794.3846666666667,0.3946666666666667,49.10566666666667,4.911666666666666
7977026,1.604,5.008600000000001,799.083,0.35,69.542,5.884
7977077,32.975,0.474,817.073,0.363,33.356,5.908
7977647,11.713999999999999,2.532285714285714,807.2502857142857,0.356,47.55557142857143,6.925428571428571
7977648,14.886750000000001,6.30125,806.6777500000001,0.36124999999999996,45.073,6.93975
7977649,13.5438,13.341999999999999,830.5922,0.3915,44.077600000000004,7.2592
7977690,17.0465,7.5664,804.177,0.358,54.75675,3.2560000000000002
7988433,18.009,5.831799999999999,794.03,0.418,48.009,5.035
7988516,14.646,4.2081333333333335,796.7563333333334,0.35966666666666663,56.71033333333333,4.82
7988517,10.327375,17.747500000000002,820.580875,0.390125,49.643,6.689625
7988521,3.700944444444444,34.02444444444445,804.5706666666666,0.35833333333333334,47.20633333333333,4.838333333333334
7988522,9.809666666666669,39.943333333333335,804.042,0.376,55.667,5.923
7988523,14.054,42.90277777777778,809.823,0.357,50.647,6.557
7988524,3.005,45.86222222222223,801.198,0.364,46.954,6.295
7988525,3.0385,50.301388888888894,793.0985000000001,0.3565,49.795,5.8725000000000005
7988563,3.072,54.74055555555556,797.121,0.331,50.561,4.127
7988564,22.233625,11.199250000000001,830.90975,0.414375,40.746625,6.35375
7988748,14.543,8.346333333333334,817.3785,0.391,46.120999999999995,3.188
7988751,2.873791666666667,5.52454861111111,773.306,0.3283333333333333,63.793,4.823333333333333
7989905,3.6379375000000005,4.55378125,787.5319999999999,0.255,87.467,2.7655
7989912,3.7435,4.17325,778.432,0.256,86.858,3.109
7989918,3.88425,3.6658749999999998,796.7139999999999,0.2886666666666667,80.22233333333334,3.4163333333333337
7989920,3.537333333333333,2.9048125000000002,789.5803333333333,0.27566666666666667,81.752,3.25
7989921,0.9128000000000001,2.27059375,791.0755,0.2765,85.843,2.708
7989923,2.1036,1.7997491258741258,793.2278181818182,0.27681818181818185,87.56227272727273,3.1834545454545453
7989925,7.866366666666667,0.9296153846153844,779.3928333333333,0.2565,85.5745,3.122
7989928,26.8702,2.851230769230769,792.7253333333333,0.2753333333333334,81.80233333333332,3.1123333333333334
7989930,37.717,16.102,827.429,0.392,36.465,6.304
7989948,18.113999999999997,4.15825,785.56,0.379,48.45225000000001,4.683
7989949,10.884,4.953,804.562,0.349,43.568,6.071
7989950,30.046,4.6772857142857145,796.963,0.412,44.161,10.635
7989952,2.2085,4.263714285714286,786.7875,0.3175,57.4105,5.2655
7989990,12.92,3.850142857142857,801.254,0.358,53.847,5.68
7989991,9.2368,1.8736061224489797,786.4638571428571,0.3127142857142857,57.70542857142857,6.489857142857143
7989992,5.3236,1.8382071428571432,835.789,0.33499999999999996,65.85125000000001,5.84
7989993,4.185499999999999,3.149428571428572,776.4405833333334,0.2996666666666667,67.18283333333333,3.5755
7989994,3.6205416666666665,6.108666666666667,791.0336666666667,0.34225,56.334333333333326,5.758583333333334
7989998,11.977,13.217,818.112,0.515,71.318,7.57
7989999,10.085,20.217,793.532,0.286,69.098,3.735
7990000,3.0583472222222223,11.480812499999999,794.1635,0.28825,68.634375,5.10825
7990001,3.2615555555555558,14.262,780.591,0.31975,57.2855,6.25475
7990002,4.097571428571428,7.839809523809524,796.9587142857143,0.3734285714285714,51.785714285714285,6.133857142857143
7990004,4.5215,19.936,784.3343333333333,0.3333333333333333,58.10566666666667,4.349777777777778
7990021,7.231,33.79433333333333,791.05,0.378,56.32066666666667,3.516
7990022,8.8215,36.566,756.066,0.253,59.15733333333333,2.336
7990023,10.412,39.33766666666666,838.092,0.408,61.994,9.067
7990024,5.389000000000001,43.49516666666666,820.9784999999999,0.3885,83.5715,3.747
7990025,1.241,49.0385,795.9715000000001,0.34450000000000003,56.1665,4.79
7990178,27.264375,29.5715,786.96275,0.35450000000000004,45.23350000000001,6.8065
7990181,7.717104166666667,5.0880937500000005,785.2495,0.32375,53.414,6.42875
7990766,4.746104166666667,3.02671875,793.361375,0.34725,44.176249999999996,5.86375
7990768,8.298,1.4806875000000002,799.697,0.3335,26.918,7.372
7990769,3.933681818181818,2.727351756198347,799.1713636363637,0.3314545454545455,43.373,5.2117272727272725
7990770,50.06075,6.788659090909091,807.3405,0.3395,74.592,9.2425
7990771,45.4396,9.123954545454547,830.1954,0.3612,13.8632,9.453999999999999
7990772,29.245375000000003,12.126477272727273,801.954,0.33375,45.76975,8.01225
7990773,20.105999999999998,14.128159090909092,834.928,0.3415,21.4235,3.9050000000000002
7990774,12.19,15.129,821.044,0.4,33.245,5.862
7990775,9.574222222222222,9.625475,802.8073333333333,0.329,79.93766666666666,7.977333333333333
7990776,4.996611111111111,11.7306375,805.2570000000001,0.3355,80.8725,7.824
7990777,3.4502376543209876,15.640225,796.9341111111112,0.3411111111111111,50.089,5.15088888888889
7990778,6.8705625,19.5498125,805.6370000000001,0.36925,77.50575,7.35025
7990779,7.569,21.0535,797.621,0.324,41.358,5.523
7990781,24.8705,21.9557125,833.442,0.3355,19.000500000000002,3.3775
7990783,2.602,22.857925,791.051,0.34,37.969,5.478
7990785,0.9325357142857144,25.263825,791.3097142857142,0.33914285714285713,41.45514285714285,4.726857142857143
7990786,2.41675,29.47415,793.2068571428572,0.32357142857142857,43.07142857142857,4.563
7990790,7.0024999999999995,32.1807875,806.8575,0.368,27.16875,4.8375
7990797,24.819,33.083,837.253,0.52,28.917,8.058
7990811,11.884,30.629076923076923,823.632,0.388,45.455,5.72
7990848,3.2775,19.586423076923076,797.4,0.34225,48.987875,5.881875
7990850,7.45625,3.7962012145748987,798.2232,0.3345,43.792,6.1527
7991019,2.529111111111111,6.3475,791.7906666666667,0.347,62.73616666666667,4.574333333333333
7991375,5.493666666666667,9.338052631578948,788.9918,0.3326,61.6832,4.3988
7991376,9.134666666666666,7.885754385964912,817.5866666666667,0.42333333333333334,50.117333333333335,5.633666666666667
7991377,2.51175,1.2660645161290323,792.0301999999999,0.3576,59.7312,5.4590000000000005
7991378,1.8434166666666665,1.387483870967742,784.4636666666667,0.35600000000000004,62.52033333333333,5.782666666666667
7991379,1.2586249999999999,1.493725806451613,786.764,0.3325,66.6595,3.89625
7991380,0.6436904761904761,1.6606774193548388,793.449,0.3455714285714286,56.88642857142857,4.671571428571428
7991406,2.057354166666667,1.8276290322580646,790.7072499999999,0.33975,58.32825,4.3919999999999995
7991407,2.05575,1.903516129032258,790.006,0.329,58.553,3.507
7991408,1.978,1.933870967741936,775.062,0.321,59.219,2.425
7991779,2.9393333333333334,2.1621451612903226,786.0789333333335,0.3151333333333334,63.033,5.214066666666667
7991781,3.900666666666667,2.371,787.065,0.331,57.731,5.392
7991782,10.920979166666665,7.7456249999999995,793.22575,0.35625,59.20525,6.3950000000000005
7991853,22.0075,9.4255,824.8824999999999,0.4145,40.355000000000004,5.3335
7996296,19.762,4.632285714285715,799.845,0.389,52.115,4.78
8003972,12.79,3.8457857142857144,786.6005,0.3365,51.52466666666667,5.055666666666666
8003973,6.8495,2.1604285714285716,783.6496666666667,0.35044444444444445,56.72622222222222,4.576222222222222
8003974,5.301333333333334,2.877904761904762,788.6356666666666,0.3295555555555556,52.81533333333333,5.4608888888888885
8003975,27.93375,20.305,810.04125,0.401,42.299,5.19375
8003977,9.6156875,2.9118000000000004,776.853375,0.33475,53.038125,4.4765
8003978,6.87725,0.6738000000000003,785.3685,0.3375,45.677,3.6195
8003979,2.171,0.5916666666666667,778.966,0.346,58.442,5.748
8003980,0.8189,1.0166666666666666,786.1654000000001,0.31779999999999997,53.972,5.6616
8003981,1.323375,1.6541666666666668,785.43875,0.31025,49.5155,5.43025
8003982,1.1696875,2.6520694444444444,787.4473333333334,0.4163333333333334,52.1885,7.4223333333333334
8003983,5.5564375,8.741499999999998,782.9394,0.314,55.7558,5.788200000000001
8003984,9.39484375,14.509062499999999,777.3945,0.32899999999999996,53.114,5.471500000000001
8003985,13.233250000000002,20.616375,779.048,0.3304,54.497800000000005,5.4198
8005533,23.068203125,25.88065625,783.786875,0.313375,41.798,5.902
8005534,32.2905,5.687833333333333,805.1850000000001,0.3476666666666666,56.525666666666666,4.145333333333333
8005535,8.070291666666666,8.8405,799.40125,0.37525,55.268499999999996,5.58375
8006088,5.439472222222222,2.9299166666666667,789.0993333333332,0.31983333333333336,56.8735,6.276833333333333
8006095,14.941,6.948,802.919,0.394,39.794,9.148
8006106,5.9992857142857146,5.821912698412698,805.624,0.3655714285714286,49.057,6.515
8006110,4.497,4.301111111111111,801.0137500000001,0.39525,39.8775,6.91225
8006117,12.726,3.618333333333333,814.434,0.42,2.499,6.155
8006121,9.476333333333335,5.306805555555556,819.371,0.3635,44.197333333333326,8.244
8006125,5.015,12.284,829.067,0.326,47.787,8.601
8006138,9.345,11.754714285714286,843.054,0.431,19.815,7.68
8006143,4.724375,9.372928571428572,795.8765,0.33725,46.646875,6.6015
8006151,2.137272727272727,4.344714285714287,795.1720909090909,0.32963636363636367,53.319,6.635363636363636
8006154,1.0633333333333335,0.7202777777777779,798.5913333333333,0.367,48.625,7.431333333333334
8006157,1.0741,1.7623333333333335,796.3363999999999,0.35439999999999994,49.5696,6.609
8006162,1.221,3.3905833333333337,794.38975,0.348,50.094,6.85
8006165,1.4206666666666667,4.657000000000001,796.8876666666666,0.3433333333333333,47.919000000000004,6.501666666666666
8006168,3.0112857142857146,6.466166666666668,795.7124285714286,0.34814285714285714,47.38285714285714,7.220857142857143
8009855,3.8258125,7.43684375,798.3541250000001,0.33475,46.834625,8.551875
8011200,2.926,3.835875,801.013,0.322,46.122,6.396
8011201,12.05,2.80325,819.009,0.367,52.099,7.603
8023824,9.7158,0.9106942307692307,800.5676,0.4016,49.42,5.226
8024744,9.588272727272727,0.6252307692307693,786.771,0.332,66.389,4.392
8027143,6.931090909090909,0.5406538461538462,797.495,0.341,59.281600000000005,4.8162
8027144,4.273909090909091,0.4560769230769231,805.259,0.336,57.406000000000006,2.855
8027145,2.857393939393939,0.3574038461538462,803.5885,0.3233333333333333,55.636,5.77
8027148,1.9728333333333334,0.14596153846153845,805.4667777777778,0.3344444444444445,50.17977777777778,5.873888888888889
8027149,8.33175,0.45491176470588235,811.62225,0.373,41.234,6.34575
8027151,6.222428571428572,0.4765,795.457,0.32316666666666666,60.493833333333335,5.191333333333334
8027152,3.498619047619048,0.3481176470588235,801.0023333333334,0.35000000000000003,50.425666666666665,5.699333333333333
8027209,2.075,1.622,794.631,0.33,52.559,6.831
8028610,10.039,3.7693333333333334,808.6723333333333,0.393,40.97266666666667,5.661666666666666
8028616,6.634,3.943,790.7835,0.313,40.376999999999995,7.573
8045273,10.823,5.977,814.0235,0.3215,52.84525,4.40825
8052972,6.510428571428571,7.441000000000001,800.0534285714285,0.391,47.47685714285715,5.352428571428571
8052973,14.721,1.528,799.294,0.346,50.117,6.376
8075819,15.519499999999999,5.099,834.265,0.4,48.13549999999999,6.9855
8080823,8.083400000000001,5.6267,800.6548,0.34900000000000003,51.2898,5.1888
8080825,23.271,28.997,830.59,0.55,37.13,9.217
8080835,13.937,6.97025,818.4010000000001,0.3955,44.317499999999995,6.316
8106523,25.298000000000002,15.1865,841.1665,0.513,40.738,7.1745
8106836,5.597999999999999,14.561,821.961,0.385,61.46675,3.9035
8106841,16.726,12.401,835.1579999999999,0.41100000000000003,44.9565,7.629
8111020,17.76472727272727,13.586769230769232,803.82,0.366,58.109,4.525
8111021,10.791636363636362,20.489846153846152,792.6539999999999,0.34214285714285714,57.127,4.207857142857143
8111022,5.607079545454546,29.981576923076922,790.33475,0.3275,57.64975,5.06875
8111025,25.282,19.446,844.735,0.448,35.292249999999996,7.66175
8111028,7.5345,14.8095,829.2411666666667,0.403,47.88166666666667,6.155666666666666
8111174,3.7685,15.125499999999999,810.362,0.365,48.995999999999995,6.07
8111191,3.738,15.244,798.94,0.369,56.222,4.827
8111193,3.2581666666666664,3.3214166666666665,800.9131666666667,0.38683333333333336,55.731500000000004,4.673666666666667
8166824,1.9665,3.5258999999999996,772.499,0.295,74.9385,5.678
8217961,5.85975,7.993499999999999,805.8109999999999,0.359,51.93,5.3469999999999995
8232242,14.303,12.4611,803.4215,0.38349999999999995,54.05825,9.128499999999999
8260281,14.313,13.453666666666669,808.603,0.373,44.456,4.461
8260282,8.673,13.329333333333333,805.998,0.314,51.116,3.462
8260815,3.156,13.142833333333332,792.707,0.34299999999999997,46.638999999999996,6.512499999999999
8285788,3.031,12.956333333333331,780.268,0.353,68.654,13.921
8378274,4.745,12.832,805.822,0.35,50.449,12.145
8384431,11.4755,12.053833333333333,798.1085,0.36375,48.698750000000004,4.34925
8392340,17.49,8.471666666666666,822.049,0.407,44.234,12.327
8392343,13.707999999999998,6.478,805.449,0.357,47.7585,10.163
8392447,9.925999999999998,4.731333333333333,798.232,0.35,51.283,6.496
8392448,3.376325,1.7395916666666664,793.4769,0.34740000000000004,49.422399999999996,6.1295
8393479,1.7061071428571428,2.3277499999999995,797.7482857142858,0.3404285714285714,54.63728571428572,4.888
8393583,4.8715,2.691,771.473,0.328,52.8365,4.943
8403822,9.39,2.441,809.2766666666666,0.37433333333333335,50.07966666666667,7.1866666666666665
8404842,62.673,2.191,796.187,0.342,26.031,7.944
8404844,4.8095,9.9295,789.517,0.332,48.0415,6.002000000000001
8468553,18.771,17.668,810.782,0.369,25.92,6.121
8568389,26.10125,27.97775,823.499,0.4355,42.31,6.3675
8589646,5.425666666666667,10.3515,798.869,0.33899999999999997,53.99433333333334,4.256666666666667
8589648,8.289800000000001,2.761486956521739,790.413,0.317,61.801199999999994,4.6556
8589649,19.7,2.778434782608696,821.998,0.376,27.363,6.574
8589676,3.077428571428572,3.0483478260869568,794.031,0.324,52.705285714285715,4.126714285714286
8589775,6.3838,3.453217391304348,784.4574,0.35019999999999996,61.0244,4.5642
8589776,5.252000000000001,3.6893913043478266,780.002,0.335,63.1115,4.9035
8589777,3.6795000000000004,3.9593043478260874,782.1063333333333,0.33416666666666667,59.574999999999996,5.051666666666667
8589778,8.917666666666667,6.287166666666668,782.7432222222222,0.31344444444444447,65.441,5.048777777777778
8589779,9.491500000000002,8.66225,778.741,0.3225,68.20949999999999,5.152
8591074,14.811,24.613555555555553,798.8085555555556,0.32855555555555555,60.26716666666667,3.4734444444444446
8591326,27.185,71.967,849.077,0.426,41.237,8.95
8597808,14.7685,76.01925,804.857,0.4555,40.516,5.3195
8672508,3.7114285714285713,13.745928571428571,787.51875,0.476,60.6015,3.5889999999999995
8672509,13.25542857142857,24.259428571428572,794.5852,0.3302,61.77759999999999,4.0878
8684624,21.436,33.271,857.486,0.437,44.247,6.654
8684626,14.32775,16.26625,842.3805,0.4125,38.92925,7.052250000000001
8684629,11.57559375,13.117875,821.0951875,0.3811875,47.8559375,6.415125
8684633,7.343249999999999,17.209500000000002,809.72025,0.40325,44.715,6.4232499999999995
8690373,1.114,7.1932,812.815,0.371,52.004,9.555
8690375,10.881499999999999,6.8365,820.5745,0.3865,45.566500000000005,9.485
8690376,14.156,6.4798,811.658,0.396,52.004,8.554
8690378,7.019666666666667,6.719333333333334,824.745,0.40199999999999997,52.157000000000004,8.000666666666667
8690379,2.1598999999999995,8.550714285714285,795.0994,0.3686,50.414,5.7272
8690388,12.227,9.065428571428573,771.943,0.302,44.3545,12.647
8692149,21.61825,10.364500000000001,826.21175,0.3845,39.79325,8.022
8898621,10.73,8.67875,788.0350000000001,0.4675,60.6515,3.8125
8898623,12.128,7.955,811.888,0.355,52.116,2.153
8898813,13.501000000000001,8.153181818181817,782.4834285714286,0.3394285714285714,63.643142857142855,4.440571428571428
8899475,14.874,8.351363636363637,772.35,0.344,49.561,2.604
8899476,11.188666666666666,8.40090909090909,808.008,0.348,57.554,4.194
8899477,7.503333333333333,8.450454545454546,778.059,0.331,62.771,4.616
9076232,3.818,8.5,783.872,0.317,66.0455,5.022
9076233,2.409,30.817,784.659,0.279,69.32,3.18
9084582,36.381,53.134,851.338,0.438,27.142,7.127
9084588,5.254145833333333,49.50390625,799.0706250000001,0.37124999999999997,47.02275,4.9879999999999995
9086371,7.4319999999999995,45.067125,787.9789999999999,0.3423333333333334,62.117,5.037
9086372,10.689,42.6470625,790.0623333333333,0.36000000000000004,54.93,5.024666666666667
9086373,12.860333333333331,41.0336875,796.8545,0.3,62.7705,5.142
9086380,13.946,40.227,804.205,0.627,71.095,5.042
9086385,3.595,0.852,777.821,0.333,64.509,2.497
9086411,9.807,4.6255,791.334,0.299,57.923,6.403
9108065,16.019,8.399,795.939,0.374,51.337,3.807
9186547,12.7048,5.547,814.2184,0.3724,43.376,5.9986
9186549,15.489666666666666,5.344666666666666,806.8353333333333,0.37200000000000005,48.11933333333334,8.312666666666667
9186551,41.382,72.23,838.931,0.425,34.689,9.492
9186553,31.891,7.494,831.748,0.43,38.906,9.457
9186555,27.792,5.915333333333333,821.036,0.404,36.465,9.482
9187117,8.114,3.547333333333333,805.9055,0.404,39.738,7.7995
9189208,4.36175,4.50425,787.18375,0.35825,51.2345,6.47
9189209,6.788722222222222,4.038616666666666,783.5557777777778,0.3267777777777778,60.23711111111111,4.994777777777778
9189210,4.688444444444444,3.21155,773.769,0.307,59.997,4.647
9189211,4.058361111111111,3.1693249999999997,779.148,0.317,66.9195,4.91
9192140,2.588166666666667,3.0707999999999998,779.5559999999999,0.3364,61.21379999999999,4.688000000000001
9192141,1.4463333333333335,2.972275,785.2905000000001,0.3445,57.557500000000005,4.837
9192144,2.2777666666666665,2.8737500000000002,788.5681999999999,0.3588,61.2722,4.814
9411146,5.918,2.684505357142857,792.31675,0.41,48.741249999999994,9.41625
9658859,2.4130000000000003,1.6192857142857142,790.1664,0.3524,49.832,4.6408000000000005
9658867,4.6045,0.8996000000000001,793.37325,0.383,51.17175,4.73
9659313,1.0370000000000001,1.3234666666666666,784.1975714285715,0.33257142857142863,60.098571428571425,5.800142857142857
9659706,7.345777777777777,4.592537037037037,791.3175555555556,0.381,49.45088888888889,4.797888888888888
9659981,7.943666666666666,12.793000000000001,791.4323333333333,0.39033333333333337,51.502833333333335,4.9270000000000005
9703401,14.0388,21.25088461538462,783.3415,0.3055,59.328,5.526999999999999
9717625,6.2572,20.16273076923077,780.6205,0.311,62.94800000000001,5.3825
9717675,0.421,19.346615384615383,795.17,0.359,41.681,4.304
9722138,1.484333333333333,17.442346153846156,784.4356666666666,0.33416666666666667,58.096000000000004,4.3678333333333335
9722140,3.6109999999999998,13.633807692307691,782.816125,0.332625,62.66775,4.173875
9722141,5.737666666666667,9.82526923076923,788.3791666666666,0.33316666666666667,61.155833333333334,4.716166666666667
9722347,4.2964,5.472653846153845,784.2924,0.3494,52.98440000000001,4.6518999999999995
9822161,6.42,2.480230769230769,769.473,0.374,66.878,2.441
9822162,2.395555555555555,4.19715064102564,782.5918888888889,0.3441111111111111,53.43788888888889,4.691777777777777
9942463,24.774,10.351375,788.708,0.311,69.431,5.31
10059008,46.116,11.709,808.073,0.321,44.678,5.688
10059013,22.959,18.087,829.512,0.462,61.106,5.865
10059017,50.309,4.085,802.879,0.305,46.232,5.752
10060817,27.6025,6.518375,783.068,0.3,46.787,7.994
10060861,4.49325,12.6018125,793.185,0.33825000000000005,47.009249999999994,6.74975
10060862,3.6877500000000003,19.901937500000003,792.1089999999999,0.3495,53.4105,6.252000000000001
10063801,3.285,23.552,830.361,0.393,73.095,7.89
10065352,12.5865,13.233333333333334,804.9896666666667,0.3773333333333333,45.104000000000006,6.256
10065353,22.808,11.9065,793.6915714285715,0.326,50.17257142857143,6.837000000000001
10068840,15.218266666666667,8.967152380952381,815.3821333333333,0.38833333333333336,37.587599999999995,7.246066666666667
10070403,6.387666666666667,8.836857142857143,809.8066666666667,0.36633333333333334,44.717999999999996,7.21
10278921,12.7229,4.453614285714286,820.8695,0.3659,45.2924,6.984999999999999
10497823,2.8446666666666665,15.2535,791.8069999999999,0.36233333333333334,56.540333333333336,6.253333333333334
10505006,24.724,27.175,789.636,0.355,33.356,4.751
10505008,13.768,17.2455,793.833,0.371,50.4495,7.233
10505012,3.563833333333333,6.359999999999999,784.3605,0.323,67.65425,7.0024999999999995
10505014,5.819333333333334,3.492,790.397,0.348,67.988,5.08
10505207,7.323,1.58,792.699,0.335,67.321,4.773
10506366,9.558075757575757,1.9612878787878787,785.6325,0.3425,59.7635,5.007833333333333
10506367,15.89427272727273,2.4515151515151516,789.1266666666667,0.35433333333333333,60.385,4.946333333333333
10506368,19.411909090909095,2.7783333333333338,787.2743333333333,0.3196666666666667,63.104000000000006,5.023333333333333
10506370,13.8411,3.214090909090909,798.9836,0.3242,33.856,14.485
10506371,4.0015,3.8677272727272727,783.7627142857143,0.33,59.36685714285714,6.958428571428572
10506372,9.626,4.303484848484848,798.575,0.314,33.715,13.521
10506817,5.7387,4.630303030303031,788.9018,0.3484,59.4024,5.0268
10506818,10.667209677419354,5.011590909090909,778.2004999999999,0.3125,57.349000000000004,4.4735
10506820,10.02482258064516,5.02390625,777.623,0.28300000000000003,51.42125,3.8045
10506821,9.382435483870967,4.41953125,785.491,0.33799999999999997,67.2105,4.758
10506822,8.579451612903226,3.6640625,775.0226666666667,0.3353333333333333,67.39566666666667,4.616
10506824,7.294677419354838,2.4553125,781.0582,0.3358,65.821,4.6758
10507341,5.528112903225806,1.1176041666666665,783.9715,0.3418333333333334,65.1945,4.987833333333334
10507342,2.9585645161290324,11.024375000000001,776.5382999999999,0.3269,66.9518,4.647399999999999
10507458,1.192,20.065,814.735,0.328,66.289,5.305
10564223,47.6465,79.0205,846.5605,0.517,37.0195,9.295
10566944,39.679,35.164,864.018,0.407,41.904,10.959
10569336,2.1525714285714286,31.233880952380954,781.35175,0.32025,63.253,4.6285
10569337,2.9017142857142857,26.517738095238094,780.1885,0.3165,63.418499999999995,5.0365
10569338,3.2762857142857142,24.159666666666663,768.986,0.36,62.5055,3.258
