start,end,distance_shortest_route,distance_green_route,pollutant_saving_p,extra_distance_p
POINT (-6.29878823656062 53.34713975542273),POINT (-6.277907075542858 53.35579553979827),2197.9279999999994,2327.997,6.351466521378234,5.5871635573413725
POINT (-6.291537706496021 53.34174139331454),POINT (-6.2415972795023835 53.33271335494013),4151.923000000001,4817.8110000000015,35.756613591097754,13.821380705884904
POINT (-6.267558838670777 53.349037416071184),POINT (-6.279011798196149 53.348095424069946),1185.18,1185.18,0.0,0.0
POINT (-6.298563995484153 53.33370444632837),POINT (-6.28306554638178 53.34022491665029),1594.632,1814.2179999999998,22.395223517158374,12.103617095630172
POINT (-6.24990427850062 53.355218181482115),POINT (-6.232177021866088 53.353002475334556),1666.2499999999998,2069.082,37.2534672898937,19.469117222033738
POINT (-6.259886567868997 53.355489270037125),POINT (-6.289318265807922 53.342066516498406),3142.3779999999997,3572.226,16.370965247532812,12.033057258975226
POINT (-6.286901426267762 53.33091285291463),POINT (-6.288115977998026 53.35266828330963),3848.3700000000013,3946.6740000000013,19.53272556456495,2.4908061826236487
POINT (-6.253329536435782 53.349431800833514),POINT (-6.304049260921341 53.35889877478849),4684.036,4944.5599999999995,2.6295029190729173,5.268901580727091
POINT (-6.260179393602986 53.34993216775209),POINT (-6.269401112469015 53.35004880431609),1067.341,1164.1970000000001,4.3803135335902414,8.319554164802023
POINT (-6.27776148216291 53.34144050008304),POINT (-6.289446598151598 53.34907985388881),1713.301,1758.1719999999998,4.7225011203744005,2.552139381129939
POINT (-6.233599783433797 53.3377412163857),POINT (-6.2686982103462565 53.348179494369994),3441.9959999999996,3882.731000000001,31.938802710304973,11.351159789333883
POINT (-6.267261162500827 53.33936893218792),POINT (-6.2604852485169635 53.35816581814008),2889.4570000000003,3947.1140000000014,24.0977013443993,26.795704405801317
POINT (-6.242078291885154 53.337832944013634),POINT (-6.276883939879442 53.34764826053781),3592.871,4271.031000000001,32.88662344730692,15.878133406196316
POINT (-6.252025765951907 53.35785508475466),POINT (-6.27490876135588 53.34704608254065),2307.2690000000002,2496.9190000000003,26.069233750503756,7.595360522307694
POINT (-6.297081091124999 53.34663570480368),POINT (-6.240578408973086 53.33208730615585),4879.598000000001,6228.041,28.528181321208184,21.65115804472063
POINT (-6.266992695795966 53.34412931208963),POINT (-6.266933021917384 53.33257127491984),1551.147,1787.5969999999998,12.917542472462923,13.227254241308296
POINT (-6.289181932529644 53.358818905515186),POINT (-6.25853354276588 53.35089123989837),3779.7250000000004,4222.738000000001,7.71339848444609,10.491131583347125
POINT (-6.245190451098526 53.34789036047905),POINT (-6.248180138185267 53.35717708052028),1330.89,1464.4689999999998,11.25849214019002,9.121326569562056
POINT (-6.297120953924136 53.35034138688675),POINT (-6.242182699081567 53.34834909585952),3979.891999999999,4610.883,14.489859226324434,13.684819155029546
POINT (-6.239474603285844 53.33343608609848),POINT (-6.273449595045031 53.33356941387084),2620.151,2896.302,38.8271663997125,9.534606543102214
POINT (-6.2944747158092405 53.34312122256994),POINT (-6.25282546241911 53.35370070825031),3692.7610000000013,4249.889,17.96431779561119,13.109236500059149
POINT (-6.2410784666188155 53.35735461635021),POINT (-6.256674848439392 53.35760901018433),2920.7179999999994,3546.4669999999987,13.310528556288014,17.644292192765352
POINT (-6.298802566434722 53.35807066973565),POINT (-6.237577889435137 53.35223752546501),6031.471999999997,8090.330999999999,13.739744355017782,25.448390183294137
POINT (-6.241553063971176 53.34186870253174),POINT (-6.289046330108494 53.347239836710365),3827.5890000000004,4091.5610000000006,20.14439775494032,6.451620787274103
POINT (-6.245286003943616 53.35582066289125),POINT (-6.231776608655887 53.34548049460094),1948.3300000000002,1950.3660000000002,0.2155465349335106,0.10439066308580328
POINT (-6.292938531160128 53.334614973387325),POINT (-6.297163364899463 53.33253572569301),684.3230000000001,684.3230000000001,0.0,0.0
POINT (-6.272787766582325 53.34097157170444),POINT (-6.305670507019643 53.34635239268049),3318.015,3460.9249999999997,17.532216151877336,4.1292429047147765
POINT (-6.243528045316942 53.35903714332383),POINT (-6.2695262044545705 53.34757792821174),2531.807,2531.807,0.0,0.0
POINT (-6.27718546238977 53.358894036287815),POINT (-6.2710631481185 53.33233439782931),3639.031,4339.013000000001,21.020002199702102,16.13228630566446
POINT (-6.291990895865218 53.336256936043824),POINT (-6.250644661165382 53.3579667895778),4559.742999999999,4932.55,28.567721078108146,7.558098752166761
POINT (-6.266949442329857 53.33289560853664),POINT (-6.271456771354579 53.34651547057586),1947.823,2058.2110000000002,2.5392943689312584,5.363298515069647
POINT (-6.264573755137197 53.34384185782636),POINT (-6.271299444794912 53.33232246899984),1677.9800000000002,1772.3270000000002,17.8422930863389,5.323340444511648
POINT (-6.232699810718269 53.33071893676307),POINT (-6.277519114498769 53.34029727999493),4136.885999999999,5067.165000000001,25.22650416328405,18.35896403610307
POINT (-6.245887333311225 53.347937145012736),POINT (-6.272370213890921 53.349938498931465),2261.214,2444.6110000000003,2.4508662274325492,7.502093380091981
POINT (-6.297511833044767 53.33667928680458),POINT (-6.284980362264955 53.351642090539066),3320.8740000000003,3537.279000000001,11.614939912292867,6.117838033132264
POINT (-6.231753490754436 53.33010267609819),POINT (-6.273850934230413 53.3542168788099),4978.436,5374.796,21.7113005707618,7.374419419825433
POINT (-6.252001859427663 53.3340168379772),POINT (-6.288849996910983 53.34233316057352),3162.44,4017.334,17.753929837055644,21.28013254561358
POINT (-6.262386172888057 53.340969560038516),POINT (-6.239012868163651 53.348876191659215),2794.5839999999994,3486.01,27.895744480317383,19.834309138528024
POINT (-6.244923341414993 53.34186962774533),POINT (-6.261059622989618 53.35363923565994),2624.2230000000004,2833.2799999999997,30.794540089695346,7.37862124463517
POINT (-6.283144252447679 53.35047171296401),POINT (-6.293675109896165 53.33745300264992),2362.0450000000005,2523.519,7.078380839920476,6.398762997227255
POINT (-6.284695011884252 53.33515939931067),POINT (-6.294217460172173 53.33149717219716),1173.5939999999996,1553.6159999999998,24.751562838388722,24.460484444032517
POINT (-6.246180745520219 53.33476841170084),POINT (-6.245443909068842 53.33886666819305),547.8900000000001,595.6090000000002,17.245328854737522,8.011799687378806
POINT (-6.270553628880527 53.358845268444774),POINT (-6.258187546180792 53.35310560095228),1213.83,1403.42,9.073511363165597,13.509141953228552
POINT (-6.283888793343655 53.3470357033341),POINT (-6.273851098775355 53.358792654853026),1957.245,1959.3759999999997,5.679405056553127,0.10875911514685585
POINT (-6.246357695306167 53.33602617668406),POINT (-6.304235322198385 53.333256606053176),4543.519,5402.8550000000005,27.20210100148921,15.905220480653286
POINT (-6.283535541176542 53.35909165603713),POINT (-6.295394750387275 53.35035612353153),1602.3769999999997,1621.2879999999998,9.463155370808808,1.1664183044591745
POINT (-6.25379977076986 53.33622044952418),POINT (-6.305138608058536 53.34650748006074),4957.883,5478.646,15.74092641851615,9.505323030544407
POINT (-6.262392798337485 53.349979662380974),POINT (-6.272067695870519 53.35107241352507),920.9519999999999,920.9519999999999,0.0,0.0
POINT (-6.252301126066639 53.33346511615694),POINT (-6.252096276708782 53.34830962327142),2213.629000000001,2230.456000000001,15.515730114482706,0.7544197240385023
POINT (-6.248408341135182 53.33617661938929),POINT (-6.278912412998787 53.348490819519604),3719.315999999999,4292.649,30.6647161531219,13.356158400092843
POINT (-6.242216609149657 53.35165935645184),POINT (-6.247451885489952 53.34631037482967),1258.037,1721.901,23.057914255342016,26.939063279480063
POINT (-6.273327204462259 53.34239604022902),POINT (-6.24364262557707 53.34844370780841),2461.3879999999995,2469.5439999999994,2.7540161363714177,0.33026340085456873
POINT (-6.301352405054006 53.34117585721552),POINT (-6.2987085137556695 53.3333858258862),1606.4870000000003,1759.7750000000003,7.204039876543102,8.710659033115029
POINT (-6.2664635235928765 53.356102171303874),POINT (-6.254880222524857 53.348753061615675),1474.3619999999999,1645.9089999999999,3.116284134264427,10.42262968365809
POINT (-6.288544164342938 53.33621779682757),POINT (-6.272942851740442 53.34240245806123),1646.2700000000002,1950.14,11.277035936256903,15.581958218384315
POINT (-6.234764394847274 53.34036735840931),POINT (-6.28708968957634 53.356369902244126),4887.643,5409.506,18.510087981881792,9.64714707775535
POINT (-6.261772470438345 53.34631448152397),POINT (-6.282880088098359 53.33330833230885),2547.9800000000005,2760.718,28.74703702280733,7.705893901514004
POINT (-6.302091963710626 53.34013274525657),POINT (-6.284495409136328 53.35134767250906),3065.4499999999994,3436.8309999999988,7.147985215383568,10.805913936414084
POINT (-6.303700968288244 53.34613639429762),POINT (-6.248759158353821 53.33149625781687),5775.885,7124.328,24.624716664410084,18.927300932803767
POINT (-6.301108258585561 53.348261906397724),POINT (-6.302847600266469 53.33974946634567),1873.3400000000004,1873.3400000000004,0.0,0.0
POINT (-6.242724591574205 53.33091963565244),POINT (-6.242063868159853 53.33760587024017),1062.2759999999998,1065.167,0.40311785901474484,0.2714128394890263
POINT (-6.284936190372319 53.33693715536562),POINT (-6.295184108021781 53.331769717511094),1125.9669999999996,2063.0119999999997,1.994542161193297,45.421209377356995
POINT (-6.275230151903302 53.33310259842037),POINT (-6.251287906735117 53.34834142964757),2881.42,2881.42,0.0,0.0
POINT (-6.249448182030037 53.343879400156275),POINT (-6.25428094671248 53.332147938530426),1654.457,1665.9620000000002,42.68084641040662,0.6905919822901188
POINT (-6.29423897014382 53.34537031477123),POINT (-6.289201606453771 53.34831551363409),1329.7779999999998,1332.022,3.9828524408749892,0.1684656860021938
POINT (-6.244245692263589 53.33100845090621),POINT (-6.259913289589166 53.35281264314015),3733.3730000000005,4411.342000000001,28.99097083771528,15.368769866403467
POINT (-6.257750163301407 53.33530791749676),POINT (-6.279331488742894 53.33098885027595),1699.983,2809.945,5.26932645763611,39.50120020142744
POINT (-6.254381971118406 53.35426497433224),POINT (-6.2459000849390485 53.34903615524111),1433.1219999999998,1609.1389999999997,26.496291083077846,10.938582683037318
POINT (-6.257537447634385 53.33633329860726),POINT (-6.288740297499751 53.349816063672364),3164.334999999999,3551.057,22.192117988278927,10.890334905916765
POINT (-6.291472594321825 53.33537441191608),POINT (-6.282367967107159 53.35326224555947),3258.6539999999995,3518.2889999999993,11.65475985744121,7.379581381745497
POINT (-6.287577743125285 53.34177514967296),POINT (-6.271135310711382 53.33023883224043),2276.144,2522.5279999999993,7.34704051225983,9.767344505194774
POINT (-6.3032756291337595 53.33955198227306),POINT (-6.28085778915066 53.33523897891984),2121.328,2135.335,7.901266264999891,0.6559626475471091
POINT (-6.275692764407997 53.34942938397323),POINT (-6.275076918980635 53.34296556055016),881.2389999999999,1338.567,11.033371865331944,34.165491902908116
POINT (-6.298272091053548 53.35928483992489),POINT (-6.263512195271595 53.3420355910962),3882.850000000001,4358.974,20.58936581726329,10.9228456054108
POINT (-6.296415927196771 53.33662536966096),POINT (-6.261464761852048 53.345482874689175),3101.099000000002,3806.572,27.25730389290154,18.533026565634334
POINT (-6.29824441438463 53.348216327910805),POINT (-6.232034423526203 53.359597729131956),5422.410000000002,6015.505000000002,32.02467085175031,9.859438235027651
POINT (-6.237105316372392 53.33580233940024),POINT (-6.2713871798023755 53.34094791990481),3136.6850000000013,3880.827,26.4683852109176,19.17483051937123
POINT (-6.30170396341567 53.34096879811222),POINT (-6.266668694499021 53.34127790237851),2660.0150000000003,3166.03,7.345803354519963,15.98263440333793
POINT (-6.235884252365829 53.35555865065377),POINT (-6.305874179919582 53.335623480914386),6909.417000000004,8631.599,33.4951470125544,19.952062184538416
POINT (-6.255687956811743 53.332642172927414),POINT (-6.265395693705728 53.336280611549356),1243.8369999999998,1748.6729999999998,7.7615583532319805,28.869662881510724
POINT (-6.293995634997408 53.3374194822147),POINT (-6.239389210519394 53.34900381038771),4437.0070000000005,4890.888999999999,23.68538665585603,9.280153362711744
POINT (-6.2506422781636966 53.350404914261865),POINT (-6.29075158233129 53.33220727583418),4189.102000000001,4619.795,21.201327531288218,9.322772980186334
POINT (-6.264308554999377 53.33972631474926),POINT (-6.291217247503331 53.34683487502899),2331.6890000000008,2575.7419999999997,23.547054410747563,9.475056119751086
POINT (-6.276644776534133 53.35866701759481),POINT (-6.240909724829534 53.34153986642074),3935.5660000000003,4403.348999999998,23.956221728752134,10.623346003235225
POINT (-6.292160774133211 53.33299796445428),POINT (-6.291386849748241 53.354586155670354),4171.3510000000015,4596.1799999999985,8.46328990548069,9.243088825938
POINT (-6.264815407024078 53.34574658045318),POINT (-6.245046883043561 53.34202033117468),1987.3249999999998,2206.875,18.45678127526581,9.948456527895788
POINT (-6.252005390481244 53.33674899388356),POINT (-6.277494318009615 53.35564898880404),4047.267999999999,4421.372,21.38971651570277,8.461264964811853
POINT (-6.25036624850904 53.3471494491212),POINT (-6.274759614891875 53.34819037805428),2483.5620000000004,2536.1410000000005,8.62711342480264,2.073189148395147
POINT (-6.235683901431062 53.33817798926931),POINT (-6.302723814631775 53.35509339218387),5603.246999999999,7404.892999999999,33.691682429511914,24.330479859735988
POINT (-6.244048148920438 53.33541961338252),POINT (-6.2893954538416885 53.35304223377333),4755.64,5652.664000000002,25.98320219572908,15.869048646797351
POINT (-6.294194475707031 53.345475013303414),POINT (-6.246148994979861 53.33589253782913),4643.633999999999,6633.055999999999,22.267786666468464,29.992540391638485
POINT (-6.26566603028748 53.35690910357306),POINT (-6.234510093578906 53.35304914626251),2894.491,3823.4280000000003,28.181827620081894,24.295919787164824
POINT (-6.300268038525359 53.33604008071341),POINT (-6.303892385108463 53.34082438647169),769.4349999999998,926.3109999999998,5.540632975271275,16.935564837295466
POINT (-6.245828808756913 53.3550020157596),POINT (-6.282815525775813 53.35856860326238),4100.9929999999995,4454.875999999998,8.3485658245624,7.943722788243691
POINT (-6.2635237579588185 53.3492935392592),POINT (-6.235054036063594 53.33383717728475),3517.9359999999997,5373.922000000001,32.276883955216434,34.536898749181724
POINT (-6.259646243880837 53.352267048618224),POINT (-6.274229586869022 53.34044914891391),2441.3650000000002,2508.132,27.207476639550787,2.662020978162227
POINT (-6.2537203204749705 53.35993789062406),POINT (-6.273952005251197 53.35019737439331),2049.3269999999998,2098.6299999999997,7.7118680702376645,2.349294539771179
POINT (-6.269677886055271 53.344993186928335),POINT (-6.240053930520819 53.3379474477383),2358.946999999999,4073.3810000000003,20.057934230410403,42.08872187502227
POINT (-6.290438535841775 53.33142327824694),POINT (-6.291028483243519 53.33696479734465),1437.6299999999999,1721.4120000000003,15.799586174703373,16.485420108608533
POINT (-6.299532544789316 53.34710654608347),POINT (-6.2583169564702095 53.3530768106488),3892.721999999999,3965.1530000000007,35.28066368397524,1.8266886548892778
POINT (-6.284559790523311 53.33502552311251),POINT (-6.2573323092956485 53.348796403788455),3870.2310000000007,3897.582000000001,4.000566387275057,0.7017427728268477
POINT (-6.3031383028404 53.336308445842064),POINT (-6.264186913393038 53.33570570736913),3086.7380000000003,3734.867000000001,12.813449903646749,17.353469347101267
POINT (-6.305325870414696 53.34086987618308),POINT (-6.266357262529999 53.34428032451789),2753.1260000000007,3575.385,31.60165461330052,22.99777506478322
POINT (-6.241644716795977 53.34152656166599),POINT (-6.271815432822445 53.33171530860241),2851.839,3286.4250000000006,41.81368958168849,13.223670097446332
POINT (-6.237911632976381 53.34805075994368),POINT (-6.277676655450084 53.3533452),4097.043000000001,4308.0109999999995,15.776377281516906,4.897109129944166
POINT (-6.242256115468398 53.342094449088826),POINT (-6.232500879990492 53.33726599471287),1093.637,1358.718,20.687550911832354,19.509640705429685
POINT (-6.243878867271137 53.33338423342415),POINT (-6.239740263658538 53.33673320204122),722.29,722.29,0.0,0.0
POINT (-6.262653399081053 53.35025629579812),POINT (-6.242548177674415 53.35121575339892),2545.7469999999994,3312.161,23.551500154434603,23.139394491994825
POINT (-6.288793465890231 53.3372075744195),POINT (-6.294934153486304 53.33092027182974),1169.894,1378.8849999999998,10.765333475778503,15.156521392284331
POINT (-6.294259079712834 53.331535796686765),POINT (-6.308013677020245 53.34665847273967),2208.162,2256.4449999999997,2.4093229506577067,2.139781824950305
POINT (-6.256178978933605 53.331188196104726),POINT (-6.267140648903363 53.3449154620159),2281.899999999999,3000.0019999999995,14.253278784556736,23.936717375521763
POINT (-6.264821495996055 53.338846701754804),POINT (-6.29519127355772 53.356262140707976),3479.189000000001,4101.499999999999,16.047411779250655,15.172766061197075
POINT (-6.291721492276436 53.35755708500536),POINT (-6.2901031285907685 53.3513363055325),986.2910000000002,996.6400000000001,5.5642023685828335,1.0383889869963008
POINT (-6.257837224793894 53.3322159223191),POINT (-6.232309683914797 53.35714084583338),4210.553999999999,4971.276000000001,7.866073869493149,15.302348934156974
POINT (-6.256783371370376 53.357568742465205),POINT (-6.248807785646194 53.35644254921534),644.9689999999999,1141.355,5.833649402534526,43.49093840216235
POINT (-6.260901738217413 53.33709505235802),POINT (-6.302397576821964 53.338895125422276),3109.3389999999986,3362.159999999999,10.357973157847914,7.5196004949199455
POINT (-6.29621095960301 53.33092997030215),POINT (-6.251836322249571 53.338595869919715),3657.9339999999997,4477.544000000002,15.46131510136657,18.304901079699086
POINT (-6.2399994638117215 53.350547101010726),POINT (-6.297330091450235 53.33093628730591),5222.696000000001,6809.674000000002,30.81149106422301,23.304757320247646
POINT (-6.2798432251649325 53.35199646292657),POINT (-6.233348498215091 53.336070386406114),4301.44,6628.184,22.056758115975537,35.10379313549534
POINT (-6.281962451840179 53.33986490539886),POINT (-6.246339577975431 53.344654008861276),2968.269,3471.5809999999997,38.280345895331735,14.498062986287803
POINT (-6.271270747212273 53.3540330963186),POINT (-6.296626359609835 53.34417428104529),2907.0409999999997,3015.598,11.035874021757007,3.5998498473602996
POINT (-6.308193693468382 53.34211980285989),POINT (-6.26474485549431 53.338033054189246),3388.0189999999993,3701.1430000000014,15.924178831177384,8.4601972958084
POINT (-6.251545983739674 53.35515658390941),POINT (-6.264989404546542 53.35866491722034),1313.944,1499.2540000000001,7.161844418937144,12.360147113164292
POINT (-6.287708680629398 53.343492280588215),POINT (-6.271639345293162 53.334587953621536),1955.9759999999999,2455.732,11.39478919016549,20.350592002710396
POINT (-6.270771421405935 53.33810857593447),POINT (-6.2707849159718325 53.33753402823084),455.436,455.436,0.0,0.0
POINT (-6.268202320423719 53.346866636968315),POINT (-6.269927324105888 53.33866852289047),1179.7410000000002,1338.395,41.74319131308729,11.854049066232298
POINT (-6.299304716925579 53.34301533605203),POINT (-6.2315272125425505 53.330429468961015),5572.616000000003,6974.095000000001,31.4748906872971,20.09549626152208
POINT (-6.295957666035526 53.34753645637534),POINT (-6.259249347723495 53.343268361631),2816.0719999999997,2911.757,3.1850131184984853,3.286160211858352
